"stn","lon_o","lat_o","ele","law_id","sido","lon_l","lat_l","dist","dii","yii","xii"
917,128.06768,35.03695,23.51,4824033026,48,128.07,35.0357,0.00263531781764273,119579,199,383
918,128.3309,34.9905,11,4882025032,48,128.337,34.9884,0.00645135644649177,117789,196,399
919,128.47588,35.55217,24.3,4874036025,48,128.476,35.5491,0.00307234438173277,142478,237,406
920,128.3992,35.2963,10,4873025031,48,128.399,35.2895,0.00680294054068364,131036,218,402
921,128.8314,34.9931,73.26,2644012200,26,128.824,34.9893,0.00831865373722435,118420,197,428
922,128.9294,35.4864,138.45,4827035031,48,128.93,35.4815,0.00493659801888771,140097,233,433
923,129.2511,35.275,65,2671031022,26,129.258,35.2785,0.00773692445355651,131689,219,453
924,129.36029,35.35867,23.97,3171031025,31,129.363,35.3575,0.00295177912453298,135307,225,459
925,128.823,35.3744,12.43,4825035025,48,128.824,35.3745,0.00100498756211646,135275,225,427
926,128.4747222,35.12611111,14.8,4812533000,48,128.477,35.1225,0.00426948337296986,123817,206,407
927,128.88365,35.58197,126.74,4827034021,48,128.883,35.5793,0.00274798107707187,144308,240,430
929,128.3069,35.11361,74.1,4882038021,48,128.308,35.1129,0.00130923641866258,123205,205,397
930,128.2375,34.8101,6,4822037000,48,128.231,34.8123,0.00686221538573568,109957,183,393
931,128.27352,34.62231,73.47,4822035021,48,128.274,34.619,0.00334462254970624,101532,169,396
932,127.7664,35.0603,8,4885025024,48,127.769,35.0554,0.00554707129934328,120163,200,365
933,127.8324,34.9966,43,4885036027,48,127.834,34.9992,0.00305286750449369,117759,196,369
934,127.9284,35.2217,132,4817046022,48,127.925,35.2174,0.00548178802946629,127396,212,374
935,128.34114,35.56979,23.63,4889039033,48,128.341,35.5662,0.00359272876793733,143072,238,398
936,128.20227,35.33264,61.9,4872032023,48,128.198,35.3355,0.00513930929210873,132830,221,390
937,129.16236,35.1761,62.98,2635010500,26,129.168,35.1713,0.00740605157961763,126868,211,448
938,129.0192,35.1589,114,2623011100,26,129.017,35.1624,0.00413400532172359,126257,210,439
939,129.1035,35.2932,53.11,2641010100,26,129.107,35.2971,0.0052402290026324,132282,220,444
940,129.09013,35.20914,70.07,2626010500,26,129.086,35.2152,0.00733351893703532,128669,214,443
941,129.0026,35.213,5.52,2632010400,26,129.002,35.2178,0.00483735464897402,128664,214,438
942,129.088333,35.118611,121.2,2629011100,26,129.082,35.1191,0.00635185091136083,124455,207,443
943,129.37528,35.66738,470.43,3120010300,31,129.38,35.6737,0.00788801622715512,149153,248,459
944,128.5706,35.3853,23,4874041021,48,128.571,35.3815,0.00382099463490523,135260,225,412
945,127.99,35.5345,226.87,4889045026,48,127.985,35.5327,0.00531413210223128,141245,235,377
946,127.8183,35.7798,324.91,4888034022,48,127.823,35.7837,0.00610737259384176,152071,253,367
947,128.5908,34.72193,30.51,4831033022,48,128.595,34.7208,0.00434935627420716,106367,177,415
948,127.8358,35.3106,139.4,4886035025,48,127.843,35.3153,0.00859825563704408,131605,219,369
949,129.441,35.6375,8,3120011800,31,129.446,35.6439,0.00812157620169543,147953,246,463
950,128.9838,35.0901,127,2638010400,26,128.98,35.0947,0.00596657355608115,123245,205,437
951,126.90733,35.50866,107.77,4518011900,45,126.902,35.5073,0.00550077267299813,139375,232,313
953,128.67977,34.99839,30.87,4831039026,48,128.673,34.9936,0.00829318997731557,118411,197,419
954,129.3601,35.431,59.44,3171025030,31,129.367,35.4262,0.00840535543567219,138317,230,459
955,126.3933333,37.325,18,2872037000,28,126.389,37.3317,0.00797919099219493,218808,364,282
956,125.9767,36.77,16,4482533000,44,125.972,36.7659,0.00623698645180557,194102,323,258
957,126.225,35.98666667,95,4513039022,45,126.227,35.9931,0.0067370419984545,160405,267,273
958,126.245,35.61333333,15,4580042000,45,126.243,35.6075,0.00616666351351815,143550,239,274
959,126.0266667,34.26333333,12,4690036000,46,126.022,34.2615,0.00501389945839826,84541,141,261
960,126.6542,33.22333,18,5013025327,50,126.659,33.2192,0.00633221130411797,38828,65,300
961,127.85778,34.285,27,4613034026,46,127.864,34.2847,0.0062272305240761,86458,144,372
963,129.475,35.5667,16,3.117e+09,31,129.475,35.5602,0.00649999999999551,144343,240,465
964,126.81564,34.45898,48.8,4681040024,46,126.821,34.4637,0.00714198851861403,93619,156,309
965,126.533,33.35236111,1576,5013011100,50,126.529,33.3566,0.00582822343704908,44840,75,292
966,126.3856,37.1161,38,4127311200,41,126.387,37.1105,0.00577234787586678,209176,348,282
967,126.6128,37.1189,70,4159035032,41,126.613,37.1232,0.00430464865000712,209791,349,295
970,127.25024,38.2016,179.45,4278025923,42,127.258,38.1967,0.009177559588466,256783,427,331
972,128.6834,36.54983,88.62,4717013300,47,128.686,36.5502,0.00262619496610647,186434,310,416
973,126.949584,35.023294,39.8,4679035031,46,126.946,35.0255,0.00420850234644467,118308,197,316
974,128.1547,35.2439,22,4817040024,48,128.161,35.24,0.00740945342114283,128614,214,388
977,127.4428,36.63633,56.36,4311425300,43,127.451,36.6311,0.00972588813424131,188770,314,344
978,127.77626,37.95461,140.37,4211025023,42,127.78,37.9533,0.00396278942161538,246579,410,361
980,126.48951,33.26062,141.84,5013011600,50,126.496,33.2611,0.00650772617739783,40624,68,290
982,129.16027,35.15905,NA,2635010500,26,129.168,35.1576,0.00786482040482424,126266,210,448
983,129.09179,35.05243,NA,2620012100,26,129.095,35.0499,0.00408717506353389,121446,202,444
